Date,Time,Area 6/Ecutec/PCC2/PCC2_p1160_ACT_V_OUT_ABS,Area 6/Ecutec/PCC2/PCC2_p3021_SPD_DEV_VAL,Area 6/Ecutec/PCC2/PM608_AMPS_SUM
2022-06-06,01:24:00.000,8.137941767927259E-5,,0.0
2022-06-06,01:25:00.000,8.137941767927259E-5,,0.0
2022-06-06,01:26:00.000,8.137941767927259E-5,,0.0
2022-06-06,01:27:00.000,8.137941767927259E-5,,0.0
2022-06-06,01:28:00.000,8.137941767927259E-5,,0.0
2022-06-06,01:29:00.000,8.137941767927259E-5,,0.0
2022-06-06,01:30:00.000,8.137941767927259E-5,,0.0
2022-06-06,01:31:00.000,8.137941767927259E-5,,0.0
2022-06-06,01:32:00.000,8.137941767927259E-5,,0.0
2022-06-06,01:33:00.000,8.137941767927259E-5,,0.0
2022-06-06,01:34:00.000,8.137941767927259E-5,,0.0
2022-06-06,01:35:00.000,8.137941767927259E-5,,0.0
2022-06-06,01:36:00.000,8.137941767927259E-5,,0.0
2022-06-06,01:37:00.000,8.137941767927259E-5,,0.0
2022-06-06,01:38:00.000,8.137941767927259E-5,,0.0
2022-06-06,01:39:00.000,8.137941767927259E-5,,0.0
2022-06-06,01:40:00.000,8.137941767927259E-5,,0.0
2022-06-06,01:41:00.000,8.137941767927259E-5,,0.0
2022-06-06,01:42:00.000,8.137941767927259E-5,,0.0
2022-06-06,01:43:00.000,8.137941767927259E-5,,0.0
2022-06-06,01:44:00.000,8.137941767927259E-5,,0.0
2022-06-06,01:45:00.000,8.137941767927259E-5,,0.0
2022-06-06,01:46:00.000,8.137941767927259E-5,,0.0
2022-06-06,01:47:00.000,8.137941767927259E-5,,0.0
2022-06-06,01:48:00.000,8.137941767927259E-5,,0.0
2022-06-06,01:49:00.000,8.137941767927259E-5,,0.0
2022-06-06,01:50:00.000,8.137941767927259E-5,,0.0
2022-06-06,01:51:00.000,8.137941767927259E-5,,0.0
2022-06-06,01:52:00.000,8.137941767927259E-5,,0.0
2022-06-06,01:53:00.000,8.137941767927259E-5,,0.0
2022-06-06,01:54:00.000,8.137941767927259E-5,,0.0
2022-06-06,01:55:00.000,8.137941767927259E-5,,0.0
2022-06-06,01:56:00.000,8.137941767927259E-5,,0.0
2022-06-06,01:57:00.000,8.137941767927259E-5,,0.0
2022-06-06,01:58:00.000,8.137941767927259E-5,,0.0
2022-06-06,01:59:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:00:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:01:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:02:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:03:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:04:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:05:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:06:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:07:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:08:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:09:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:10:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:11:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:12:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:13:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:14:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:15:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:16:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:17:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:18:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:19:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:20:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:21:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:22:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:23:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:24:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:25:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:26:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:27:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:28:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:29:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:30:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:31:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:32:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:33:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:34:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:35:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:36:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:37:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:38:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:39:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:40:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:41:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:42:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:43:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:44:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:45:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:46:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:47:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:48:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:49:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:50:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:51:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:52:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:53:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:54:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:55:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:56:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:57:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:58:00.000,8.137941767927259E-5,,0.0
2022-06-06,02:59:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:00:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:01:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:02:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:03:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:04:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:05:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:06:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:07:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:08:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:09:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:10:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:11:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:12:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:13:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:14:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:15:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:16:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:17:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:18:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:19:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:20:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:21:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:22:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:23:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:24:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:25:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:26:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:27:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:28:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:29:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:30:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:31:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:32:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:33:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:34:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:35:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:36:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:37:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:38:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:39:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:40:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:41:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:42:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:43:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:44:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:45:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:46:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:47:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:48:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:49:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:50:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:51:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:52:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:53:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:54:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:55:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:56:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:57:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:58:00.000,8.137941767927259E-5,,0.0
2022-06-06,03:59:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:00:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:01:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:02:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:03:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:04:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:05:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:06:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:07:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:08:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:09:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:10:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:11:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:12:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:13:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:14:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:15:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:16:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:17:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:18:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:19:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:20:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:21:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:22:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:23:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:24:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:25:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:26:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:27:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:28:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:29:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:30:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:31:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:32:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:33:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:34:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:35:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:36:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:37:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:38:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:39:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:40:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:41:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:42:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:43:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:44:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:45:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:46:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:47:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:48:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:49:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:50:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:51:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:52:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:53:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:54:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:55:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:56:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:57:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:58:00.000,8.137941767927259E-5,,0.0
2022-06-06,04:59:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:00:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:01:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:02:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:03:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:04:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:05:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:06:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:07:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:08:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:09:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:10:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:11:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:12:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:13:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:14:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:15:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:16:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:17:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:18:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:19:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:20:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:21:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:22:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:23:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:24:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:25:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:26:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:27:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:28:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:29:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:30:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:31:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:32:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:33:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:34:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:35:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:36:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:37:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:38:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:39:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:40:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:41:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:42:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:43:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:44:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:45:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:46:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:47:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:48:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:49:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:50:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:51:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:52:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:53:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:54:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:55:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:56:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:57:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:58:00.000,8.137941767927259E-5,,0.0
2022-06-06,05:59:00.000,8.137941767927259E-5,,0.0
2022-06-06,06:00:00.000,8.137941767927259E-5,,0.0
2022-06-06,06:01:00.000,8.137941767927259E-5,,0.0
2022-06-06,06:02:00.000,8.137941767927259E-5,,0.0
2022-06-06,06:03:00.000,8.137941767927259E-5,,0.0
2022-06-06,06:04:00.000,8.137941767927259E-5,,0.0
2022-06-06,06:05:00.000,8.137941767927259E-5,,0.0
2022-06-06,06:06:00.000,8.137941767927259E-5,,0.0
2022-06-06,06:07:00.000,8.137941767927259E-5,,0.0
2022-06-06,06:08:00.000,8.137941767927259E-5,,0.0
2022-06-06,06:09:00.000,8.137941767927259E-5,,0.0
2022-06-06,06:10:00.000,8.137941767927259E-5,,0.0
2022-06-06,06:11:00.000,8.137941767927259E-5,,0.0
2022-06-06,06:12:00.000,8.137941767927259E-5,,0.0
2022-06-06,06:13:00.000,8.137941767927259E-5,,0.0
2022-06-06,06:14:00.000,8.137941767927259E-5,,0.0
2022-06-06,06:15:00.000,8.137941767927259E-5,,0.0
2022-06-06,06:16:00.000,8.137941767927259E-5,,0.0
2022-06-06,06:17:00.000,8.137941767927259E-5,,0.0
2022-06-06,06:18:00.000,9.541924192834731E-5,,0.0
2022-06-06,06:19:00.000,2.1528591782961863E-4,,0.0
2022-06-06,06:20:00.000,3.569546858969894E-4,,0.0
2022-06-06,06:21:00.000,4.986234539643601E-4,,0.0
2022-06-06,06:22:00.000,6.402922220317309E-4,,0.0
2022-06-06,06:23:00.000,7.819609900991016E-4,,0.0
2022-06-06,06:24:00.000,9.236297581664724E-4,,0.0
2022-06-06,06:25:00.000,0.001065298526233843,,0.0
2022-06-06,06:26:00.000,0.0012069672943012138,,0.0
2022-06-06,06:27:00.000,0.0013486360623685845,,0.0
2022-06-06,06:28:00.000,0.0014903048304359553,,0.0
2022-06-06,06:29:00.000,0.0016319735985033258,,0.0
2022-06-06,06:30:00.000,0.001773642366570697,,0.0
2022-06-06,06:31:00.000,0.0019153111346380677,,0.0
2022-06-06,06:32:00.000,0.0020569799027054386,,0.0
2022-06-06,06:33:00.000,0.0021986486707728085,,0.0
2022-06-06,06:34:00.000,0.00234031743884018,,0.0
2022-06-06,06:35:00.000,0.002481986206907551,,0.0
2022-06-06,06:36:00.000,0.002623654974974921,,0.0
2022-06-06,06:37:00.000,0.0027653237430422914,,0.0
2022-06-06,06:38:00.000,0.002906992511109663,,0.0
2022-06-06,06:39:00.000,0.0030486612791770337,,0.0
2022-06-06,06:40:00.000,0.003190330047244404,,0.0
2022-06-06,06:41:00.000,0.003331998815311775,,0.0
2022-06-06,06:42:00.000,0.003473667583379146,,0.0
2022-06-06,06:43:00.000,0.0036153363514465162,,0.0
2022-06-06,06:44:00.000,0.003757005119513887,,0.0
2022-06-06,06:45:00.000,0.003898673887581258,,0.0
2022-06-06,06:46:00.000,0.004040342655648628,,0.0
2022-06-06,06:47:00.000,0.004182011423716,,0.0
2022-06-06,06:48:00.000,0.00432368019178337,,0.0
2022-06-06,06:49:00.000,0.004465348959850741,,0.0
2022-06-06,06:50:00.000,0.004607017727918113,,0.0
2022-06-06,06:51:00.000,0.004748686495985482,,0.0
2022-06-06,06:52:00.000,0.004890355264052852,,0.0
2022-06-06,06:53:00.000,0.0050320240321202235,,0.0
2022-06-06,06:54:00.000,0.005173692800187595,,0.0
2022-06-06,06:55:00.000,0.005315361568254965,,0.0
2022-06-06,06:56:00.000,11.9435856513459,,0.0
2022-06-06,06:57:00.000,5.860199701314309,,0.0
2022-06-06,06:58:00.000,5.138808297737782,,0.0
2022-06-06,06:59:00.000,5.0376935795990745,,0.0
2022-06-06,07:00:00.000,4.355204931598773,,0.0
2022-06-06,07:01:00.000,1.4672954360011408,,0.0
2022-06-06,07:02:00.000,0.9839549253791139,,0.0
2022-06-06,07:03:00.000,1.0598274592230377,,0.0
2022-06-06,07:04:00.000,1.288078518936422,,0.0
2022-06-06,07:05:00.000,1.0674201655866724,,0.0
2022-06-06,07:06:00.000,1.0352157983349621,,0.0
2022-06-06,07:07:00.000,1.0013566451983271,,0.0
2022-06-06,07:08:00.000,0.976414446524637,,0.0
2022-06-06,07:09:00.000,0.9774567461341181,,0.0
2022-06-06,07:10:00.000,0.9775953974669908,,0.0
2022-06-06,07:11:00.000,0.9731290518653235,,0.0
2022-06-06,07:12:00.000,0.9680182788600779,,0.0
2022-06-06,07:13:00.000,0.9667385421707727,,0.0
2022-06-06,07:14:00.000,0.9690162590924345,,0.0
2022-06-06,07:15:00.000,0.9712939760140964,,0.0
2022-06-06,07:16:00.000,0.9731003198250876,,0.0
2022-06-06,07:17:00.000,0.9744206790639987,,0.0
2022-06-06,07:18:00.000,0.9757410101659352,,0.0
2022-06-06,07:19:00.000,0.9770613412678719,,0.0
2022-06-06,07:20:00.000,0.9783816723698086,,0.0
2022-06-06,07:21:00.000,0.9797020034717451,,0.0
2022-06-06,07:22:00.000,0.9810223345736818,,0.0
2022-06-06,07:23:00.000,0.9823426656756185,,0.0
2022-06-06,07:24:00.000,0.983662996777555,,0.0
2022-06-06,07:25:00.000,0.9849833278794917,,0.0
2022-06-06,07:26:00.000,0.9860178358295494,,0.0
2022-06-06,07:27:00.000,0.9790911730817294,,0.0
2022-06-06,07:28:00.000,0.9855125942968394,,0.0
2022-06-06,07:29:00.000,1.2225201517063544,,0.0
2022-06-06,07:30:00.000,1.2867178807528208,,0.0
2022-06-06,07:31:00.000,1.0997911741769604,,0.0
2022-06-06,07:32:00.000,1.105492701976081,,0.0
2022-06-06,07:33:00.000,1.0510120567949148,,0.0
2022-06-06,07:34:00.000,1.024596868654446,,0.0
2022-06-06,07:35:00.000,0.9932485211168414,,0.0
2022-06-06,07:36:00.000,0.9807124514665001,,0.0
2022-06-06,07:37:00.000,0.9824863317771573,,0.0
2022-06-06,07:38:00.000,0.9797790359178986,,0.0
2022-06-06,07:39:00.000,0.976847978561342,,0.0
2022-06-06,07:40:00.000,0.9763496373237192,,0.0
2022-06-06,07:41:00.000,0.9772994063176796,,0.0
2022-06-06,07:42:00.000,0.97824917531164,,0.0
2022-06-06,07:43:00.000,0.9791989443056005,,0.0
2022-06-06,07:44:00.000,0.9801487132995609,,0.0
2022-06-06,07:45:00.000,0.9810984822935214,,0.0
2022-06-06,07:46:00.000,0.9819957697833829,,0.0
2022-06-06,07:47:00.000,0.9817484802979122,,0.0
2022-06-06,07:48:00.000,0.9810348758599174,,0.0
2022-06-06,07:49:00.000,0.9803212714219227,,0.0
2022-06-06,07:50:00.000,0.9796076669839281,,0.0
2022-06-06,07:51:00.000,0.9788940625459333,,0.0
2022-06-06,07:52:00.000,0.9781804581079385,,0.0
2022-06-06,07:53:00.000,0.9774668536699438,,0.0
2022-06-06,07:54:00.000,0.9826912734442594,,0.0
2022-06-06,07:55:00.000,12.061454923639563,,0.0
2022-06-06,07:56:00.000,13.55686693392051,,0.0
2022-06-06,07:57:00.000,13.762634233513056,,0.0
2022-06-06,07:58:00.000,13.805065987398116,,0.0
2022-06-06,07:59:00.000,13.808770856913961,,0.0
2022-06-06,08:00:00.000,13.819646510907734,,0.0
2022-06-06,08:01:00.000,13.792893378390009,,0.0
2022-06-06,08:02:00.000,13.809681419603043,,0.0
2022-06-06,08:03:00.000,13.810023554653224,,0.0
2022-06-06,08:04:00.000,13.806276909258006,,0.0
2022-06-06,08:05:00.000,13.897833308985359,,0.0
2022-06-06,08:06:00.000,14.121109672839193,,0.0
2022-06-06,08:07:00.000,14.26764407206129,,0.0
2022-06-06,08:08:00.000,14.301758019340511,,0.0
2022-06-06,08:09:00.000,14.270092082030661,,0.0
2022-06-06,08:10:00.000,14.317941251105841,,0.0
2022-06-06,08:11:00.000,14.31589038607145,,0.0
2022-06-06,08:12:00.000,14.301239556445195,,0.0
2022-06-06,08:13:00.000,14.303452260719844,,0.0
2022-06-06,08:14:00.000,14.296742584703672,,0.0
2022-06-06,08:15:00.000,14.324851081974034,,0.0
2022-06-06,08:16:00.000,14.311356013057239,,0.0
2022-06-06,08:17:00.000,14.311214452812703,,0.0
2022-06-06,08:18:00.000,14.310523904314355,,0.0
2022-06-06,08:19:00.000,14.281519001920156,,0.0
2022-06-06,08:20:00.000,14.308457337299133,,0.0
2022-06-06,08:21:00.000,14.302600924769564,,0.0
2022-06-06,08:22:00.000,14.306270301958069,,0.0
2022-06-06,08:23:00.000,14.292940260182492,,0.0
2022-06-06,08:24:00.000,14.30498820925426,,0.0
2022-06-06,08:25:00.000,14.321179941225795,,0.0
2022-06-06,08:26:00.000,14.304640848728345,,0.0
2022-06-06,08:27:00.000,14.296914571063443,,0.0
2022-06-06,08:28:00.000,14.313853595925536,,0.0
2022-06-06,08:29:00.000,14.296731981588032,,0.0
2022-06-06,08:30:00.000,14.302407927233995,,0.0
2022-06-06,08:31:00.000,14.309482141066011,,0.0
2022-06-06,08:32:00.000,14.292949371832295,,0.0
2022-06-06,08:33:00.000,14.313783977398646,,0.0
2022-06-06,08:34:00.000,14.300504123806556,,0.0
2022-06-06,08:35:00.000,14.302384054644671,,0.0
2022-06-06,08:36:00.000,14.31367086888166,,0.0
2022-06-06,08:37:00.000,14.292142284640335,,0.0
2022-06-06,08:38:00.000,14.33366410792878,,0.0
2022-06-06,08:39:00.000,14.48710219695071,,0.0
2022-06-06,08:40:00.000,14.658419801395771,,0.0
2022-06-06,08:41:00.000,14.78699271256043,,0.0
2022-06-06,08:42:00.000,14.798965098471607,,0.0
2022-06-06,08:43:00.000,14.795632486864832,,0.0
2022-06-06,08:44:00.000,14.801873267950782,,0.0
2022-06-06,08:45:00.000,14.801575553553981,,0.0
2022-06-06,08:46:00.000,14.805214598304097,,0.0
2022-06-06,08:47:00.000,14.776417230183593,,0.0
2022-06-06,08:48:00.000,14.804972801109487,,0.0
2022-06-06,08:49:00.000,14.8099640449821,,0.0
2022-06-06,08:50:00.000,14.791986950074238,,0.0
2022-06-06,08:51:00.000,14.79348790744721,,0.0
2022-06-06,08:52:00.000,14.800096726884567,,0.0
2022-06-06,08:53:00.000,14.803426953287376,,0.0
2022-06-06,08:54:00.000,14.803542016011285,,0.0
2022-06-06,08:55:00.000,14.792706298757558,,0.0
2022-06-06,08:56:00.000,14.78618631126071,,0.0
2022-06-06,08:57:00.000,14.805619055748933,,0.0
2022-06-06,08:58:00.000,14.793584897121894,,0.0
2022-06-06,08:59:00.000,14.79252427459705,,0.0
2022-06-06,09:00:00.000,14.792734631009287,,0.0
2022-06-06,09:01:00.000,14.820280532217941,,0.0
2022-06-06,09:02:00.000,14.795162228739736,,0.0
2022-06-06,09:03:00.000,14.79317457587271,,0.0
